Attr_id;Chapter_id;Chapter_name;Table_id;Table_name;Description
192;4;Agriculture, Horticulture and Sericulture;4.3;Area Under principal crops Year 2015-16;Bajra,Area under Cereals Hect.,Area under principal crops In Hect.
193;4;Agriculture, Horticulture and Sericulture;4.3;Area Under principal crops Year 2015-16;Maize,Area under Cereals Hect.,Area under principal crops In Hect.
194;4;Agriculture, Horticulture and Sericulture;4.3;Area Under principal crops Year 2015-16;Ragi,Area under Cereals Hect.,Area under principal crops In Hect.
195;4;Agriculture, Horticulture and Sericulture;4.3;Area Under principal crops Year 2015-16;Wheat,Area under Cereals Hect.,Area under principal crops In Hect.
196;4;Agriculture, Horticulture and Sericulture;4.3;Area Under principal crops Year 2015-16;Other Cereals Minor Millets,Area under Cereals Hect.,Area under principal crops In Hect.
197;4;Agriculture, Horticulture and Sericulture;4.3;Area Under principal crops Year 2015-16;Total Cereals Minor millets,Area under Cereals Hect.,Area under principal crops In Hect.
198;4;Agriculture, Horticulture and Sericulture;4.3;Area Under principal crops Year 2015-16;Tur,Pulses Hect,Area under principal crops
199;4;Agriculture, Horticulture and Sericulture;4.3;Area Under principal crops Year 2015-16;Horse Gram,Pulses Hect,Area under principal crops
200;4;Agriculture, Horticulture and Sericulture;4.3;Area Under principal crops Year 2015-16;Black Gram,Pulses Hect,Area under principal crops
201;4;Agriculture, Horticulture and Sericulture;4.3;Area Under principal crops Year 2015-16;Green Gram,Pulses Hect,Area under principal crops
202;4;Agriculture, Horticulture and Sericulture;4.3;Area Under principal crops Year 2015-16;Avare,Pulses Hect,Area under principal crops
203;4;Agriculture, Horticulture and Sericulture;4.3;Area Under principal crops Year 2015-16;Cowpea,Pulses Hect,Area under principal crops
204;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2015-16;Bengal Gram,Pulses Hect,Area under principal crops
205;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2015-16;Others Pulses,Pulses Hect,Area under principal crops
206;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2015-16;Total Pulses including Tur Bengalgram,Pulses Hect,Area under principal crops
207;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2015-16;Total Food Grains,Pulses Hect,Area under principal crops
208;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2015-16;Area under Total Fruits,Area under principal crops
209;4;Agriculture, Horticulture and Sericulture;4.3;Area under principal crops Year 2015-16;Area under Total Vegetables,Area under principal crops
210;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2015-16;Ground Nut,Oil Seeds Hect,Area under principal crops
211;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2015-16;Sun Flower,Oil Seeds Hect,Area under principal crops
212;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2015-16;Safflower,Oil Seeds Hect,Area under principal crops
213;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2015-16;Castor,Oil Seeds Hect,Area under principal crops
214;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2015-16;Sesamum,Oil Seeds Hect,Area under principal crops
215;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2015-16;Niger seed,Oil Seeds Hect,Area under principal crops
216;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2015-16;Soyabean,Oil Seeds Hect,Area under principal crops
217;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2015-16;Linseed,Oil Seeds Hect,Area under principal crops
218;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2015-16;other oil Seeds,Oil Seeds Hect,Area under principal crops
219;4;Agriculture, Horticulture and Sericulture;4.4;Area under Important Oil Seeds Year 2015-16;Total oil Seeds,Oil Seeds Hect,Area under principal crops
220;4;Agriculture, Horticulture and Sericulture;4.5;Area under Commercial Crops Year 2015-16;Cotton,Area under Commercial Crops in Hectares
221;4;Agriculture, Horticulture and Sericulture;4.5;Area under Commercial Crops Year 2015-16;Sugar Cane,Area under Commercial Crops in Hectares
222;4;Agriculture, Horticulture and Sericulture;4.5;Area under Commercial Crops Year 2015-16;Tobacco,Area under Commercial Crops in Hectares
223;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2014-15 Provision in Tonnes;Rice,Production of Cereals
224;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2014-15 Provision in Tonnes;Jowar,Production of Cereals
225;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2014-15 Provision in Tonnes;Bajra,Production of Cereals
226;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2014-15 Provision in Tonnes;Maize,Production of Cereals
227;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2014-15 Provision in Tonnes;Ragi,Production of Cereals
228;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2014-15 Provision in Tonnes;Wheat,Production of Cereals
229;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2014-15 Provision in Tonnes;Total Small Minor Millets,Production of Cereals
230;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year 2014-15 Provision in Tonnes;Total Cereals Minor Millets,Production of Cereals
231;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year Year 2014-15 Provision in Tonnes;Tur,Production of Pulses In Tonnes
232;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year Year 2014-15 Provision in Tonnes;Horse Gram,Production of Pulses In Tonnes
233;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year Year 2014-15 Provision in Tonnes;Black Gram,Production of Pulses In Tonnes
234;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year Year 2014-15 Provision in Tonnes;Green Gram,Production of Pulses In Tonnes
235;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year Year 2014-15 Provision in Tonnes;Avare,Production of Pulses In Tonnes
236;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year Year 2014-15 Provision in Tonnes;Cowpea,Production of Pulses In Tonnes
237;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year Year 2014-15 Provision in Tonnes;Bengal Gram,Production of Pulses In Tonnes
238;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year Year 2014-15 Provision in Tonnes;Other Pulses,Production of Pulses In Tonnes
239;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year Year 2014-15 Provision in Tonnes;Total Pulses,Production of Pulses In Tonnes
240;4;Agriculture, Horticulture and Sericulture;4.6;Production of Important Crops Year Year 2014-15 Provision in Tonnes;Total Food Grains,Production of Pulses In Tonnes
241;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2014-15 Provision in Tonnes;Ground Nut,Production of Oil Seeds intonnes
242;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2014-15 Provision in Tonnes;Sun Flower,Production of Oil Seeds intonnes
243;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2014-15 Provision in Tonnes;Safflower,Production of Oil Seeds intonnes
244;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2014-15 Provision in Tonnes;Castor,Production of Oil Seeds intonnes
245;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2014-15 Provision in Tonnes;Sesamum,Production of Oil Seeds intonnes
246;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2014-15 Provision in Tonnes;Linseed,Production of Oil Seeds intonnes
247;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2014-15 Provision in Tonnes;Soya bean,Production of Oil Seeds intonnes
248;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2014-15 Provision in Tonnes;Niger seed,Production of Oil Seeds intonnes
249;4;Agriculture, Horticulture and Sericulture;4.7;Production of Important Oil Seeds Year 2014-15 Provision in Tonnes;Total oil Seeds,Production of Oil Seeds intonnes
250;4;Agriculture, Horticulture and Sericulture;4.8;Production of Commercial Crops in Tonnes Year 2014-15 Provision;Cotton
251;4;Agriculture, Horticulture and Sericulture;4.8;Production of Commercial Crops in Tonnes Year 2014-15 Provision;Sugarcane
252;4;Agriculture, Horticulture and Sericulture;4.8;Production of Commercial Crops in Tonnes Year 2014-15 Provision;Tobacco
253;4;Agriculture, Horticulture and Sericulture;4.9;Production of Plantation crops Year 2014-15 Provision In Tonnes;Coconut Thousandnuts
254;4;Agriculture, Horticulture and Sericulture;4.9;Production of Plantation crops Year 2014-15 Provision In Tonnes;Arecanut Processed
255;4;Agriculture, Horticulture and Sericulture;4.9;Production of Plantation crops Year 2014-15 Provision In Tonnes;Cardamom
256;4;Agriculture, Horticulture and Sericulture;4.9;Production of Plantation crops Year 2014-15 Provision In Tonnes;Pepper
257;4;Agriculture, Horticulture and Sericulture;4.9;Production of Plantation crops Year 2014-15 Provision In Tonnes;Cashewnut Processed
258;4;Agriculture, Horticulture and Sericulture;4.9;Production of Plantation crops Year 2014-15 Provision In Tonnes;Cocoa in M.Tonnes
259;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2015-16;Banana
260;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2015-16;Mango
261;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2015-16;Lemon
262;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2015-16;Pineapple
263;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2015-16;Guava
264;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2015-16;Grapes
265;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2015-16;Sapota
266;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2015-16;Pomagranate
267;4;Agriculture, Horticulture and Sericulture;4.10;Production of Important Horticulture Crops Fruits Crops M.Tonnes Year 2015-16;Papaya
268;4;Agriculture, Horticulture and Sericulture;4.11;Production of Important Vegetable Crops in.Tons Year 2015-16;Potato
269;4;Agriculture, Horticulture and Sericulture;4.11;Production of Important Vegetable Crops in.Tons Year 2015-16;Tomato
270;4;Agriculture, Horticulture and Sericulture;4.11;Production of Important Vegetable Crops in.Tons Year 2015-16;Brinjal
271;4;Agriculture, Horticulture and Sericulture;4.11;Production of Important Vegetable Crops in.Tons Year 2015-16;Beans
272;4;Agriculture, Horticulture and Sericulture;4.11;Production of Important Vegetable Crops in.Tons Year 2015-16;Cluster Beans
273;4;Agriculture, Horticulture and Sericulture;4.11;Production of Important Vegetable Crops in.Tons Year 2015-16;Onion
274;4;Agriculture, Horticulture and Sericulture;4.11;Production of Important Vegetable Crops in.Tons Year 2015-16;Green Chillies
275;4;Agriculture, Horticulture and Sericulture;4.11;Production of Important Vegetable Crops in.Tons Year 2015-16;Total Leafy Vegetables
276;4;Agriculture, Horticulture and Sericulture;4.11;Production of Important Vegetable Crops in.Tons Year 2015-16;Total Gourd Variety Vegetables
277;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Rice,Yield Of Cereals K.g Hect
278;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Jowar,Yield Of Cereals K.g Hect
279;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Bajra,Yield Of Cereals K.g Hect
280;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Maize,Yield Of Cereals K.g Hect
281;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Ragi,Yield Of Cereals K.g Hect
282;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Wheat,Yield Of Cereals K.g Hect
283;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;otal Small Millets,Yield Of Cereals K.g Hect
284;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Total Cereals Millets,Yield Of Cereals K.g Hect
285;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Tur,Yield Of Pulses K.g Hect
286;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Horse Gram,Yield Of Pulses K.g Hect
287;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Black Gram,Yield Of Pulses K.g Hect
288;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Green Gram,Yield Of Pulses K.g Hect
289;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Avare,Yield Of Pulses K.g Hect
290;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Cowpea,Yield Of Pulses K.g Hect
291;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Bengal Gram,Yield Of Pulses K.g Hect
292;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Other Pulses,Yield Of Pulses K.g Hect
293;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Total Pulses,Yield Of Pulses K.g Hect
294;4;Agriculture, Horticulture and Sericulture;4.12;Yield of Important Crops Year 2014-15 Provision;Total Food Grains,Yield Of Pulses K.g Hect
295;4;Agriculture, Horticulture and Sericulture;4.13;Yield of Important Oil Seeds 2014-15 Provision;Ground Nut,Yield Of Oil Seeds K.g Hect
296;4;Agriculture, Horticulture and Sericulture;4.13;Yield of Important Oil Seeds 2014-15 Provision;Sun Flower,Yield Of Oil Seeds K.g Hect
297;4;Agriculture, Horticulture and Sericulture;4.13;Yield of Important Oil Seeds 2014-15 Provision;Safflower,Yield Of Oil Seeds K.g Hect
298;4;Agriculture, Horticulture and Sericulture;4.13;Yield of Important Oil Seeds 2014-15 Provision;Castor,Yield Of Oil Seeds K.g Hect
299;4;Agriculture, Horticulture and Sericulture;4.13;Yield of Important Oil Seeds 2014-15 Provision;Linseed,Yield Of Oil Seeds K.g Hect
300;4;Agriculture, Horticulture and Sericulture;4.13;Yield of Important Oil Seeds 2014-15 Provision;Soyabean,Yield Of Oil Seeds K.g Hect
301;4;Agriculture, Horticulture and Sericulture;4.13;Yield of Important Oil Seeds 2014-15 Provision;Sesamum,Yield Of Oil Seeds K.g Hect
302;4;Agriculture, Horticulture and Sericulture;4.13;Yield of Important Oil Seeds 2014-15 Provision;Nigerseed,Yield Of Oil Seeds K.g Hect
303;4;Agriculture, Horticulture and Sericulture;4.13;Yield of Important Oil Seeds 2014-15 Provision;Total oil Seeds,Yield Of Oil Seeds K.g Hect
304;4;Agriculture, Horticulture and Sericulture;4.14;Yield of Commercial crops in Kgs Hectare Year 2014-15 Provision;Cotton in Bales
305;4;Agriculture, Horticulture and Sericulture;4.14;Yield of Commercial crops in Kgs Hectare Year 2014-15 Provision;Sugar Cane In Tonnes per Hectare
306;4;Agriculture, Horticulture and Sericulture;4.14;Yield of Commercial crops in Kgs Hectare Year 2014-15 Provision;Tobacco
307;4;Agriculture, Horticulture and Sericulture;4.15;Yield of Plantation crops in Kgs Hect Year 2014-15 Provision;Arecanut Processed
308;4;Agriculture, Horticulture and Sericulture;4.15;Yield of Plantation crops in Kgs Hect Year 2014-15 Provision;Cardamom
309;4;Agriculture, Horticulture and Sericulture;4.15;Yield of Plantation crops in Kgs Hect Year 2014-15 Provision;Pepper
310;4;Agriculture, Horticulture and Sericulture;4.15;Yield of Plantation crops in Kgs Hect Year 2014-15 Provision;Cashewnut Processed
311;4;Agriculture, Horticulture and Sericulture;4.15;Yield of Plantation crops in Kgs Hect Year 2014-15 Provision;Cocoa M.Tonnes Hect
312;4;Agriculture, Horticulture and Sericulture;4.16;Distribution of chemical fertilizers In Tonnes Year 2016-17;Nitrozen
313;4;Agriculture, Horticulture and Sericulture;4.16;Distribution of chemical fertilizers In Tonnes Year 2016-17;Phosphorus
314;4;Agriculture, Horticulture and Sericulture;4.16;Distribution of chemical fertilizers In Tonnes Year 2016-17;Potash
315;4;Agriculture, Horticulture and Sericulture;4.16;Distribution of chemical fertilizers In Tonnes Year 2016-17;Total
316;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Paddy,2016-17 Sowing Seeds distributed during 2016-17
317;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Wheat,2016-17 Sowing Seeds distributed during 2016-17
318;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Jowar,2016-17 Sowing Seeds distributed during 2016-17
319;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Ragi,2016-17 Sowing Seeds distributed during 2016-17
320;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Maize,2016-17 Sowing Seeds distributed during 2016-17
321;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Bajra,2016-17 Sowing Seeds distributed during 2016-17
322;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Bengal Gram,2016-17 Sowing Seeds distributed during 2016-17
323;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Safflower,2016-17 Sowing Seeds distributed during 2016-17
324;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Tur,2016-17 Sowing Seeds distributed during 2016-17
325;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Black Gram,2016-17 Sowing Seeds distributed during 2016-17
326;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Green Gram,2016-17 Sowing Seeds distributed during 2016-17
327;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Cowpea,2016-17 Sowing Seeds distributed during 2016-17
328;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Ground Nut,2016-17 Sowing Seeds distributed during 2016-17
329;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Aw Sun Flower,2016-17 Sowing Seeds distributed during 2016-17
330;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;Soya bean,2016-17 Sowing Seeds distributed during 2016-17
331;4;Agriculture, Horticulture and Sericulture;4.17;Sowing Seeds Distribution;t Total Quantity,2016-17 Sowing Seeds distributed during 2016-17
332;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Area under mulberry Hects
333;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Cocoon Production intonnes
334;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;No. of villages engaged on Mulberry
335;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Sc,No.of farmers engaged in occupation
336;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;St,No.of farmers engaged in occupation
337;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Others,No.of farmers engaged in occupation
338;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Total,No.of farmers engaged in occupation
339;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Value of Silk Produced Rs. in lakhs
340;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Cocoon Markets
341;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Sc,Set1
342;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;St,Set1
343;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Others,Set1
344;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Total,Set1
345;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Sc,Set2
346;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;St,Set2
347;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Others,Set2
348;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Total,Set2
349;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Scp
350;4;Agriculture, Horticulture and Sericulture;4.18;Sericulture Year 2016-17 in Nos.;Tsp
